gene_id	gene_name	SRR8521732	SRR8521733	SRR8521735	SRR8521737	SRR8521738	SRR8521656	SRR8521658	SRR8521673	SRR8521679	SRR8521683	SRR8521692	SRR8521696	SRR8521702	SRR8521723	SRR8521662	SRR8521675	SRR8521677	SRR8521694	SRR8521698	SRR8521700	SRR8521706	SRR8521666	SRR8521668	SRR8521670
ENSG00000130147	SH3BP4	0.8	0.87	2.1	2.52	5.41	1.08	0	0.01	0	0.28	0.13	0	0	0	0.15	0.21	0.37	0.58	0.09	0.24	0.39	0.34	0.59	1.81
ENSG00000130150	MOSPD2	16.41	13.73	25.36	6.66	11.4	15.75	31.31	12.51	9.62	15.84	5.39	31.98	10.82	16.19	12.33	69.65	20.01	2.16	7.06	20.5	8.18	15.52	12.57	9.95
ENSG00000130158	DOCK6	0.07	4.92	1.21	1.88	0.65	0.01	0.06	0.26	0.04	0.05	0.06	1.19	5.6	0.79	0	0.02	3.17	1.61	0.14	0.2	3.36	0.61	0.21	0.98
ENSG00000130159	ECSIT	11.42	7.87	5.45	8.59	5.56	3.29	4.12	1.98	2.26	3.05	2.43	6.11	20.03	17.88	4.25	5.21	3.45	11.82	6.29	3.62	10.48	20.58	16.06	22.4
ENSG00000130164	LDLR	10.04	6.37	4.49	11.36	10.93	3.28	6.93	0.68	25.5	3.23	3.02	11.92	4.36	7.21	4.35	2.55	1.56	10.25	20.38	9.86	5.03	7.48	4.14	5.8
ENSG00000130165	ELOF1	6.7	7.13	4.72	5.04	5.05	3.51	4.7	4.18	4.88	3.57	11.81	5.54	8.24	11.68	4.65	8.5	1.13	11.47	12.05	7.39	14.13	15.27	8.41	15.26
ENSG00000130167	TSPAN16	0.89	0.87	1.4	6.99	1.98	0.25	1.98	0.45	1.12	1.93	6.22	3.64	0.43	16.6	0.25	1.47	1.86	0	0.1	0.44	2.59	0.63	0.1	5.86
ENSG00000130173	ANGPTL8	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0.05	0	0	0
ENSG00000130175	PRKCSH	10.59	19.95	33.32	27.39	14.76	33.47	16.41	18.12	37.63	22.75	19.01	35.93	46.83	44.62	6.08	15.2	11.35	19.84	34	31.94	27.49	26.5	40.21	34.56
ENSG00000130176	CNN1	0.03	0.17	0.58	0.58	0.51	0.16	0.24	0.26	0.52	0.38	0.55	0.51	0.23	0.92	0.33	0.27	0.23	0.22	0.52	0.47	0.46	0.39	0.54	1.46
ENSG00000130177	CDC16	27.91	44.3	42.28	56.38	62.99	33.85	32.31	35.24	20.42	48.53	15.1	32.89	34.24	55.39	43.36	41.88	30.84	28.38	36.26	32.04	47.28	49.21	47.4	61.81
ENSG00000130182	ZSCAN10	0	0.13	0.02	0.24	0.27	0.03	0.05	0.23	0.07	0.1	0.05	0.11	0.14	0.11	0.11	0.08	0.08	0.03	0.26	0.07	0.17	0.15	0.25	0
ENSG00000130193	THEM6	0.66	0.94	0.95	0.78	1.58	0.93	1.29	0.79	0.1	0.49	2.49	0.88	3.26	2.77	1.17	0.48	0.58	1.25	0.76	1.33	2	2.96	2.13	3.25
ENSG00000130202	NECTIN2	1.22	1.6	0.66	1.35	1.28	0.48	1.55	0.35	1.68	1.23	1.31	3.98	1.46	1.6	0.18	2.34	0.04	1.98	0.64	0.31	0.26	3.02	2.29	2.31
ENSG00000130203	APOE	8.57	3.23	4.95	2.04	0.51	0.27	0.67	0.8	2.59	4.15	0.44	1.21	1.27	0.76	5.31	0.32	6.76	4.48	2.18	6.32	1.94	4.32	1.95	3.44
ENSG00000130204	TOMM40	2.47	5.22	6.33	2.96	1.6	3.5	3.22	5.32	3.16	2.01	2.61	3.88	11.2	6.87	4.78	3.69	1.75	1.82	3.2	2.35	5.3	7.22	6.48	15.55
ENSG00000130208	APOC1	110.37	93.7	78.85	20.11	1.04	0.68	2.08	9.25	0.47	2.39	4.39	14.96	1.36	0.54	230.56	23.13	82.94	92.26	0.29	61.1	0.14	1.83	5.51	4.85
ENSG00000130222	GADD45G	0.73	0.33	1.18	4.95	8.32	4.7	3.78	1.72	0.7	1.1	0.55	6.7	0.88	5.22	12.55	0.13	0.47	0	0.9	5.17	2.1	3.83	3.71	6.97
ENSG00000130224	LRCH2	0	0.06	0.13	1.47	3.64	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.04	0.01	0.14	1.28
ENSG00000130226	DPP6	0.02	0.03	0.05	0.02	0.09	0.01	0.01	0.03	0.17	0.05	0.04	0.03	0.24	0.12	0.36	0.06	0	0.01	0.02	0.06	0.13	0.12	0.03	0.98
ENSG00000130227	XPO7	11.51	4.65	10.88	7.9	9.5	13.43	8.76	13.64	9.4	6.36	4.59	13.15	17.83	20.28	16.08	17.31	14.51	9.63	11.28	7.83	13.89	18.27	16.38	15.06
ENSG00000130234	ACE2	0.04	0	0.04	0.02	0.01	0.01	0	0.02	0.01	0.01	0.01	0	0.01	0.04	0.01	0.08	0	0	0	0.02	0.02	0.01	0.05	0.09
ENSG00000130244	FAM98C	12.34	6.3	8	4.13	4.57	6.24	10.08	10.65	3.85	8.4	4.64	15.29	4.63	19.12	8.91	18.37	12.24	0.69	12.34	9.99	22.43	36.5	26.4	21.83
ENSG00000130254	SAFB2	50.39	41.33	44.12	49.06	59.79	40.31	33.63	42.41	95.11	68.44	75.59	42.53	57.25	59.35	49.99	86.6	59.59	49.64	96.37	36.04	84.08	67.64	58.77	77.54
ENSG00000130255	RPL36	463.5	537.09	532.43	716.76	759.08	1004.05	384.83	395.93	353.04	191.72	425.37	310.09	368.18	349.37	253.08	432.41	447.4	481.99	577.49	428.87	391.76	385.95	460.51	382.31
ENSG00000130270	ATP8B3	0.16	3.38	1	2.23	1.66	0.3	1.68	0.89	0.54	2.95	0.63	5.05	4.73	2.58	0.61	2.27	0.9	0.2	0.66	1.61	0.34	1.88	1.6	1.79
ENSG00000130283	GDF1	0	0	0	0	0	0	0	0	0	0.01	0	0	0.16	0	0	0	0	0	0.01	0	0	0	0	0
ENSG00000130287	NCAN	0	0	0	0	0	0	0.06	0	0	0	0	0.01	0	0	0	0.01	0.06	0	0	0.03	0.01	0	0.07	0.12
ENSG00000130294	KIF1A	0.01	0.1	0	0	0.01	0.01	0	0.06	0	0	0	0	0	0.74	0	0.87	0.01	0.01	0.01	0	0	0	0.02	0
ENSG00000130299	GTPBP3	2.97	2.75	2.96	2.94	3.95	1.15	3.59	2.88	0.34	3.6	2.35	3.06	7.69	5.77	1.82	2.42	3.81	1.86	1.48	2.61	4.54	5.97	3.23	4.24
ENSG00000130300	PLVAP	0.02	0.03	0.76	0.04	0	0.2	0	0.02	0.02	0	0.07	0	0.01	0.08	0.03	0	0	0.01	0	0.36	0	0.33	0.13	0.5
ENSG00000130303	BST2	31.42	34.06	42.68	43.44	90.61	28.29	68	48.64	19.28	62.67	13.66	103.97	10.14	80.2	21.87	70.39	36.08	9.56	37.1	52.71	34.01	45.54	66.34	57.89
ENSG00000130304	SLC27A1	1.54	0.83	0.48	1.05	0.57	1.11	0.94	0.52	0.84	2.33	1.56	1.45	4.92	3.92	0.31	1.9	0.87	0.08	0.7	0.39	1.3	1.98	1.72	2.39
ENSG00000130305	NSUN5	4.73	4.28	5.27	3.87	3.26	4.45	2.5	3.78	5.69	3.43	1.54	11.38	17.23	15.19	4.92	5.91	5.11	0.97	4.68	4.65	13.88	14.67	9.87	7.42
ENSG00000130307	USHBP1	0.29	0	0.11	0.53	0.22	0.32	0.1	0.27	0.09	0.26	0.11	0.05	1.17	0.5	0.27	0.43	0.15	0.02	0.09	0.3	0.62	0.4	0.12	1.56
ENSG00000130309	COLGALT1	10.05	9.66	15.34	12.01	3.34	14.61	9.62	6.87	8.07	17.01	6.41	23.22	20.58	16.34	9.04	26.79	11.28	5.57	5.14	7.59	9.95	8.09	7.7	10.99
ENSG00000130311	DDA1	14.47	13.71	15.48	6.22	9.11	20.96	11.54	21.49	21.24	19.35	13.44	15.51	7.11	4.75	9.29	14.36	21.51	24.57	21	11.71	7.44	8.34	8.84	7.37
ENSG00000130312	MRPL34	69.45	61.03	78.12	43.54	45.87	73.05	103.7	73.8	38.28	58.72	53.92	79.04	98.78	110.04	88.58	115.06	61.52	43.12	41.87	82.19	107.22	136.27	100.81	91.11
ENSG00000130313	PGLS	47.19	45.87	50.38	50.95	21.77	69.74	50.82	42.78	63.08	39.15	70.28	71.42	152.98	123.27	19.2	48.41	17.95	34.67	43.86	67.09	79.84	70.72	54.58	129.39
ENSG00000130332	LSM7	713.75	419.1	571.05	594.14	504.12	720.72	428.68	471.58	446.86	330.19	241.56	345.34	481.29	452.4	801.96	523.44	405.36	500.75	367.12	375.7	283.59	263.99	346.64	562.89
ENSG00000130338	TULP4	10.26	24.29	24.67	17.68	47.49	24.09	22.92	18.36	28.02	14.5	26.05	14.87	12.77	9.63	13.09	28.19	7.66	14.35	37.98	23.48	47.79	51.94	57.37	42.67
ENSG00000130340	SNX9	6.64	5.43	7.87	6.05	12.38	3.34	5.35	3.74	12.64	2.24	27.45	4.62	0.19	7.42	6.57	3.73	4.83	12.1	13.68	7.88	14.21	9.51	10.32	10.61
ENSG00000130347	RTN4IP1	0.18	1.56	2.98	3.65	0.91	1.88	3.64	3.66	0	1.77	0	3.19	3.3	2.33	1.07	2.64	2.47	0	2.81	4.19	2.52	3.8	1.93	4.19
ENSG00000130348	QRSL1	16.99	11.21	13.21	14.8	10.53	11.13	23.6	13.07	15.93	7.96	5.72	5.37	7.01	8.38	8.15	9.21	7.63	14.72	8.28	5.11	5.42	6.79	6.99	6.68
ENSG00000130349	MTRES1	20.3	20.81	17.04	13.55	19.12	20.71	15.15	20.69	14.04	14.79	7.18	13.49	16.02	15.54	24.36	18.37	19.81	14.26	21.53	7.97	13.38	13.47	23.34	20.41
ENSG00000130363	RSPH3	0.78	2.13	1.61	1.51	4.19	0.79	2.84	2.64	2.95	4.92	0.75	3.96	4.03	3.28	2	4.74	0.98	3.41	1.48	1.54	1.51	2.48	1.63	2.27
ENSG00000130368	MAS1	0.02	0.03	0.03	0.1	0.09	0.04	0.04	0.03	0.02	0.03	0.06	0.02	0.13	0.12	0.03	0.04	0.05	0.05	0.05	0.03	0.1	0.04	0.18	0.21
ENSG00000130377	ACSBG2	0	0	0.13	0	0.06	0	0.02	0	0.06	0.11	0	0.16	0.04	0.71	0	0.31	0	0.26	0	0.03	0.19	0.24	0	0.53
ENSG00000130382	MLLT1	0.12	1.55	1.48	1.29	0.98	1.66	1.68	1.12	1	2.63	1.1	1.84	2.47	1.91	1.02	2.11	1.42	0.08	1.28	1.33	1.01	1.99	1.48	2.76
ENSG00000130383	FUT5	0	0.15	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0
ENSG00000130385	BMP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130396	AFDN	0.66	4.19	1.48	0.59	6.26	0.04	7.49	1.43	0.51	1.16	6.61	5.24	4.28	0.57	1.53	1.52	2.24	2.86	7.51	6.09	1.92	3.2	3.76	2.95
ENSG00000130402	ACTN4	26.7	19.17	33.8	18.11	12.43	39.74	26.15	41.8	34.16	49.6	15.58	45.61	25.8	59.99	17.35	33.91	37.33	15.77	27.42	25.39	26.37	42.43	36.8	67.87
ENSG00000130413	STK33	1.09	6.59	8.58	22.55	35.64	0.07	0.06	0.1	0	0.36	0.07	2.55	0.18	7.73	11.17	0.02	0.1	0.5	8.63	4.73	1.61	0.84	1.25	3.8
ENSG00000130414	NDUFA10	20.22	36.11	34.13	27.24	18.73	43.35	19.52	30.65	29.26	24.95	27.84	29.44	32.13	39.6	33.89	31.24	29.89	44.56	37.17	25.16	27.83	26.23	22.44	29.46
ENSG00000130427	EPO	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0
ENSG00000130429	ARPC1B	221.25	247.87	236.75	87.01	92.39	288.42	294.01	191.28	194.34	280.84	243.81	481.53	199.53	542.04	150.25	413.14	231.62	93.76	127.48	235.07	331.02	497.31	329.08	372.39
ENSG00000130433	CACNG6	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0
ENSG00000130449	ZSWIM6	3.44	2.02	2.22	2.07	1.48	1.77	3.75	2.16	1.66	4.04	1.07	3.64	3.23	2.82	1.98	3.16	2.16	0.11	0.82	2.41	2.21	2.8	2.58	3.61
ENSG00000130475	FCHO1	0.39	4.32	4.04	2.56	9.39	1.85	10.25	1.5	9.72	4.24	11.17	4.41	5.92	6.71	4.23	12.63	2.09	3.8	2.21	2.03	8.2	21.09	9.01	5.7
ENSG00000130477	UNC13A	0	0.01	0.01	0.04	0.03	0	0.01	0.02	0	0	0.01	0	0.04	0.1	0.01	0.03	0.14	0.01	0.06	0.02	0.04	0.04	0.04	0.02
ENSG00000130479	MAP1S	2.75	1.25	2.44	4.31	4.66	5.97	2.59	1.54	3.32	2.41	7.65	2.33	6.7	2.91	0.62	5.47	3.86	5.62	4.05	1.81	9.98	4.97	2.68	5.44
ENSG00000130487	KLHDC7B	1.43	0.1	0.59	0.05	0.09	0.01	0.52	0.14	0.02	0.13	0.5	0.58	0.27	0.35	0.17	0.55	0.57	0.01	0.23	0.14	2.13	1.55	0.61	0.82
ENSG00000130508	PXDN	2.64	0.1	0.54	6.34	1.42	0	0.17	0	0.01	0	1.39	0.15	1.3	0.05	0.12	0	0.09	0	0.39	0.41	0.57	0.48	0.88	5.7
ENSG00000130511	SSBP4	36.89	18.43	27.44	32.06	47.18	28.34	33.07	20.67	23.84	45.36	50.71	26.6	52.91	62.95	12.93	48.3	7.99	25.78	47.89	26.12	35.44	52.43	66.42	92.63
ENSG00000130513	GDF15	0	0	0.01	0.13	0.07	0.13	0.76	2.08	3.33	0.83	0.13	0.92	0.82	1.43	3.11	0.12	0	1.64	0	0.31	0.73	0.24	0	0.15
ENSG00000130517	PGPEP1	7.24	5.79	3.88	4.79	6.31	8.76	12.36	1.35	11.2	8.29	12.58	10.44	12.6	5.32	2.15	8.6	3.2	3.56	8.42	11.16	6.6	8.13	8.29	16.22
ENSG00000130518	IQCN	1.07	0.93	1.41	41.49	26.57	0.12	1.5	0.85	1.43	3.76	1.42	1.49	3.07	12.25	0.9	1.75	2.73	0.69	2.2	1.25	12.08	8.81	7.06	10.3
ENSG00000130520	LSM4	73.41	70.28	64.62	49.67	27.49	43.1	38.26	31.89	41.65	27.6	27.54	55.84	48.88	93.9	27.66	44.96	35.4	64.12	47.19	53.67	56.35	47	43.65	71.9
ENSG00000130522	JUND	19.56	18.79	19.12	33.33	56.81	10.23	13.53	10.26	26.37	14.64	16.15	37.05	8.18	12.24	11.4	11.81	7.58	22.14	39.58	37.54	12.92	14.22	15.68	19.24
ENSG00000130528	HRC	0	0	0	0	0	0.01	0	0	0	0	0	0	0.04	0.02	0	0.03	0	0	0	0	0	0.1	0.02	0.17
ENSG00000130529	TRPM4	1.24	0.82	0.93	0.73	2.8	0.41	1.26	0.11	0.52	0.99	2.91	4.14	0.57	4.02	2.06	5.86	0.2	0.13	0.23	1.45	0.44	0.75	4.85	1.95
ENSG00000130538	OR11H1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0
ENSG00000130540	SULT4A1	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0.05	0	0	1.37	0	0	0	0.03	0.04	0	0
ENSG00000130544	ZNF557	0.45	1.98	1.87	2.73	3.63	1.32	1.98	1.04	2.34	2.1	0.97	0.98	4.22	4.11	1.03	2.46	1.7	0.83	1.56	0.85	4	4.4	3.75	6.63
ENSG00000130545	CRB3	0	0	0.28	0.05	0	0	0.02	0	0	0	0.02	1.19	0	0.1	0.07	0.01	0	0	1.5	1.51	0.92	3.27	1.78	0.16
ENSG00000130558	OLFM1	0	0.59	0.07	0	0	0	0	0	0	0	0	0	0	0	1.07	1.05	0.02	0.99	0	0.04	0	0	0	0
ENSG00000130559	CAMSAP1	13.03	3.64	6.47	3.59	5.32	2.08	2.9	3.45	6.36	3.71	21.65	4.78	3.74	3.26	5.35	7.88	1.27	22.06	2.67	6.23	4.87	4.92	3.36	3.77
ENSG00000130560	UBAC1	54.42	42.13	62.16	15.37	10.32	19.65	24.11	38.96	12.95	37.48	28.3	34.17	12.92	27.51	199.93	26.11	71.83	149.03	25.87	56.45	13.9	27.94	19.06	28.1
ENSG00000130561	SAG	0.06	2.29	1.19	0.81	0.19	1.02	0.13	0.12	0.48	0.18	0.05	0.22	0.23	0.44	0.22	0.3	0.24	1.72	0.07	0.2	0.65	1.42	0.32	1.79
ENSG00000130584	ZBTB46	0.2	0.68	0.57	0.74	0.3	0.24	0.36	0.57	0.04	2.1	4.02	0.15	0.84	1.29	0.19	1.52	0.71	0.15	0.4	0.16	0.87	1.4	1.25	3.02
ENSG00000130589	HELZ2	2.63	1.6	1.67	1.93	2.99	1.32	3.34	2.31	3.22	1.53	6.32	2.16	2.66	4.45	1.11	11.94	1.75	0.63	3.1	0.95	7.27	7.94	10.16	2.02
ENSG00000130590	SAMD10	0.02	0.55	0.2	0.81	2.61	0.03	0.52	0.59	0	0.24	0.49	0.36	1.69	0.63	0	0.34	0.25	0.14	0.43	0.11	1.81	2.58	1.46	0.79
ENSG00000130592	LSP1	3.26	17.84	10.35	7.49	3.27	0.43	22.76	8.06	21.22	15.72	49.6	7.23	0.63	36.33	10.98	14.29	17.39	28	23.49	18.61	37.21	19.28	23.96	10.27
ENSG00000130595	TNNT3	0.92	0.49	1.08	4.89	8.61	1.14	0.54	0.97	1.27	4.17	6.65	2.27	2.25	9	0.71	5.52	0.04	5.51	2.03	1.28	2.88	0.85	2.12	4.06
ENSG00000130598	TNNI2	15.96	11.47	3.37	1.84	0	5.61	38.91	17.69	10.63	22.47	33.95	11.15	0	41.63	7.47	46.84	7	2.67	2.63	8.88	0.43	1.82	0.97	5.85
ENSG00000130600	H19	0	0.09	0	0	0.27	0.02	0.14	1.02	1.1	0.4	0.47	0	0.07	0.09	0	0	0	0.12	0.47	0	0	0	0	0
ENSG00000130612	CYP2G1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130635	COL5A1	0.03	0.07	0.24	1.3	1.52	0	0.09	0.07	0	0.15	0	0.05	0	0	0.29	0	0.06	0.03	0.15	0	0.19	0.02	0.18	0.28
ENSG00000130638	ATXN10	68.22	43.8	52.93	30.44	16.94	60.24	36.76	20.05	34.66	18.18	27.55	26.57	43.71	40.91	9.15	38.93	25.17	71.7	16.6	28.43	31.46	16.02	19.15	21.06
ENSG00000130640	TUBGCP2	84.18	59.96	73.88	58.44	64.76	84.87	92.35	84.59	110.42	77.72	65.17	68.02	50.03	65.16	92.39	55.13	45.41	61.87	42.69	43.16	49.63	56.35	58.88	87
ENSG00000130643	CALY	0.06	0	0	0	0	0	0.16	0.17	0	0	0.05	0	0	0.04	0	0	0	0	0.22	0	0.18	0.21	0.1	0.09
ENSG00000130649	CYP2E1	0	3.42	0.85	0.6	0.37	5.3	0.03	0.05	1.31	0	3.14	0.1	0.79	0.9	0.02	3.35	0	0	1.15	0.31	0.86	0.72	1.14	0.39
ENSG00000130653	PNPLA7	0	0.03	0.04	0.86	0.79	0.16	0.12	0.02	0	0.22	0.2	0.38	0.32	0.35	0.03	0.61	0	0	0.31	0.17	0.42	0.14	0.36	0.09
ENSG00000130656	HBZ	0	0.21	0	0	0.91	0	0	0	0	0	0.1	0	0	0	0.39	0	0.92	0.87	0	0.26	0	0.92	0	0.3
ENSG00000130669	PAK4	0.57	0.26	0.4	2.32	2.87	0.06	0.6	0.5	0.97	0.52	0.11	1.63	4.07	1.41	0.24	0.34	3.43	0.41	0.48	0.99	1.71	6.79	2.01	2.66
ENSG00000130675	MNX1	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0	0	0.02	0	0	0	0
ENSG00000130684	ZNF337	1.91	2.3	3.32	3.68	5.38	5.5	4.32	9.78	0.59	6.31	1.09	0.91	5.59	6.42	3.61	3.77	3.73	2.87	2.75	2.16	6.88	8.58	6.72	4.88
ENSG00000130695	CEP85	7.31	3.59	6.71	5.68	3.07	4.52	6.55	7.92	6.69	7.63	6.91	6.72	8.71	5.11	4.69	8.96	3.03	7.36	3.41	4.36	6.49	5.61	4.57	5.09
ENSG00000130699	TAF4	1.67	3.27	4.84	1.26	1	3.24	1.58	2.06	4.46	3.78	0.93	3.52	9.67	5.15	0.9	3.9	8.24	0.08	1.91	2	2.54	5.65	3.01	3.34
ENSG00000130700	GATA5	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13
ENSG00000130701	RBBP8NL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0
ENSG00000130702	LAMA5	0.15	0.17	0.5	1.41	0.77	4.33	2.41	1.55	5.46	3.36	3.13	5.31	13.16	7.45	0.03	5.03	2.84	1.65	2.27	1.53	1.19	2.42	2.66	1.21
ENSG00000130703	OSBPL2	9.65	6.56	7.04	5.45	6.64	5.89	10.6	8.03	7.53	4.52	10.72	6.78	13.21	13.67	5.48	7.71	14.93	8.45	11.51	8.93	21.27	22.61	22.42	21.74
ENSG00000130706	ADRM1	11.92	9.21	12.68	5.31	3.71	14.47	12.58	11.71	11.51	10.86	13.52	14.13	27.43	7.3	5.09	17.61	7.56	18.55	13.28	12.1	8.71	7.34	7.2	8.86
ENSG00000130707	ASS1	0	0.06	0.83	0.08	0.19	0.87	0.04	0.03	0.09	0.25	0	2.3	0.57	0.15	1.06	0	0.02	0	2.39	0.35	0	0.05	0.06	0.38
ENSG00000130711	PRDM12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.02	0	0
ENSG00000130713	EXOSC2	11.34	8.61	12.28	13.06	10.64	7.49	5.41	7.56	5.56	6.64	6.66	7.09	18.04	12.1	6.74	4.98	9.52	17.73	6.68	7.63	9.52	9.37	14.46	13.38
ENSG00000130714	POMT1	5.26	6.44	4.68	11.17	13.11	8.5	10.15	9.19	3.66	10.45	6.92	6.64	10.94	13.87	3.75	15.54	10.18	25.29	17.67	4.73	33.32	21.74	17.42	10.23
ENSG00000130717	UCK1	0.7	1.43	1.04	2.84	0.95	0.47	1.99	0.66	1.26	1.4	1.16	1.45	4.12	5.15	0.81	3.57	5.71	0.15	1.86	0.61	3.72	5.33	3.44	6.47
ENSG00000130720	FIBCD1	0	0	0.02	0	0	0	1.24	0	0	0	5.49	0.53	1.74	0.54	0.3	0	0	0	0	0	0	0.03	0	0.49
ENSG00000130724	CHMP2A	54.7	83.63	45.19	37.11	36.31	68.07	76.86	45.1	47.43	52.48	58.75	92.65	37.02	79.17	49.62	66.05	36.5	31.7	50.55	60.62	52.66	50.8	40.72	49.31
ENSG00000130725	UBE2M	5.14	5.96	6.99	4.64	4.13	2.91	3.6	4.61	5.68	5.12	3.86	6.76	7.6	3.48	10.78	5.78	2.13	3.69	3.64	5.47	5.65	9.34	6.15	19.42
ENSG00000130726	TRIM28	2.73	6.11	10.93	8.15	4.8	5.76	5.37	8.08	2.98	6.83	5.01	8.07	21.1	10.63	6.44	5.45	6.29	8.89	10.62	5.69	8.21	6.85	9.89	11.23
ENSG00000130731	METTL26	20.72	40.3	41.78	41.01	27.91	43.46	21.26	38.55	27.52	18.81	15.94	46.7	93.99	65.77	34.07	33.41	31.16	39.99	53.5	38.19	68.36	59.67	46.02	105.7
ENSG00000130733	YIPF2	7	4.74	6.92	5.4	5.27	3.57	2.3	5.79	4.03	6.24	4.42	6.81	12.57	8.29	4.8	6.8	6.09	2.75	5.14	6.57	8.32	12.27	7.81	19.34
ENSG00000130734	ATG4D	0.3	0.98	1.31	0.55	2.03	0	0.4	0.02	1.66	0.95	1.58	0.46	2.09	4.19	0.99	0.67	0	0.07	4.62	0.7	0.91	2.19	2.3	1.3
ENSG00000130741	EIF2S3	38.78	83.96	83.54	153.35	153.93	97.76	60.03	78.02	69.41	68.63	63.3	78.79	150.97	139.91	44.91	94.92	51.66	49.65	68.83	75.09	96.61	154.58	145.5	154.03
ENSG00000130748	TMEM160	99.41	55.08	59.34	58.33	37.56	76.64	86.26	53.71	70.56	60.1	25.39	45.11	154.93	141.46	112.21	76.11	57.35	22.98	25.95	28.61	146.95	105.74	91.81	100.07
ENSG00000130749	ZC3H4	2.16	3.61	9.24	6.43	3.71	3.77	4.99	4.17	1.15	11.04	2.04	5.83	7.88	7.21	7.32	6.75	11.24	2.73	5.32	3.35	9.12	10.56	8.22	11.59
ENSG00000130751	NPAS1	0	0	0.37	0.05	0.79	1.53	0.2	0.25	0	0	0	0	0.5	0.3	0.24	0.42	0	0	0.07	0.21	0.1	0.06	0.18	2.38
ENSG00000130755	GMFG	588.69	466.95	533.63	791.51	710.28	888.94	742.88	419.54	629.85	663.95	399.11	924.96	621.47	780.4	440.88	687.21	521.78	200.71	446.86	480.02	765.4	527.23	537.62	566.31
ENSG00000130758	MAP3K10	0.02	0.04	0.5	0.69	0.14	0.1	0.89	0.27	0.77	3.21	0.02	0.69	0.28	1.46	0.17	1.18	0.1	0.12	2.62	0.31	3.74	2.99	1.15	2.41
ENSG00000130762	ARHGEF16	0	0	0.24	0.1	0.02	0	0	0	0	0.01	0	0.05	0	0	0	0	0	0	0.12	0.06	0	0.05	0	0
ENSG00000130764	LRRC47	4.55	8.93	13.4	5.1	7.62	7.91	8.79	10.69	4.08	9.18	2.83	5.76	8.23	7.74	4.26	7.37	10.82	18.04	12.18	6.07	11.18	12.12	11.69	13.85
ENSG00000130766	SESN2	0.48	0.59	0.87	1.14	0.96	0.18	1.19	0.06	1.38	1.2	0.37	1.96	1.24	1.19	1.07	0.68	0	0.66	1.58	1.17	1.78	1.53	1.19	1.93
ENSG00000130768	SMPDL3B	0	0.4	0.65	1.69	0.88	0.39	0.31	0.61	0.12	0.94	0.24	1.82	2.2	1.28	0.08	1.75	0.01	0.72	2.39	2.38	0.35	0.04	1.57	0.86
ENSG00000130770	ATP5IF1	712.34	623.84	552.79	368.83	315.56	357.99	283.88	322.95	255.62	282.55	60.33	294.09	227.03	280.5	1604.32	215.71	543.24	566.51	322.66	530.28	294.67	324.59	297.41	484.83
ENSG00000130772	MED18	5.44	1.86	2.97	1.22	2.88	4.91	7.57	3.38	1.99	2.32	3.04	1.8	9.52	11.41	3.55	9.55	2.57	5.85	3.83	2.8	7.33	7.82	10.93	10.48
ENSG00000130775	THEMIS2	13.46	12.41	22.33	8.35	6.07	10.2	18.88	4.46	21.72	25.7	43.02	24.32	9.86	24.55	4.42	51.22	16.63	35.4	4.92	11.76	10.77	18.39	11.31	19.22
ENSG00000130779	CLIP1	33.41	20.13	19.76	25.25	24.46	14.25	25.93	11.98	43.18	33.25	41.45	23.95	15.62	18.48	26.73	22.89	16.73	28.8	42.15	24	28.09	32.01	21.9	26.03
ENSG00000130783	CCDC62	0.01	0.41	0.98	4.81	5.05	0.38	2.63	3.05	0.88	1.7	3.44	0.12	5.52	0.88	0.32	1.58	0.04	0.13	0.32	0.23	1.04	0.36	0.84	1.81
ENSG00000130787	HIP1R	3.02	0.94	2.3	10.43	9.42	0.72	0.91	1.17	0.75	0.97	4.06	0.43	3.24	3.39	0.24	2.48	0.68	0.48	7.48	1.46	7.52	4.02	4.7	4.18
ENSG00000130803	ZNF317	1.51	12.1	7.97	8.39	5.27	9.58	5.93	3.67	3.96	9.84	20.3	7	12.53	12.7	4.19	1.92	8.42	35.69	11.48	8.13	17.53	13.02	13.94	16.75
